id,text,timestamp,city,state_id,state_name,county_name,lat,lng
1079414432432742400,Power Outage: 02:55AM: (543 premises) - Sunderland Bay (302) Surf Beach (240) Rhyll (1) Restoration: 06:30AM 31/12 See https://www.outagetracker.com.au  #vicPower,2018-12-30 16:30:29,Belfast,ME,Maine,Waldo,44.428,-69.0325
1079414347431063552,"Power outage reported at Juja, Kenya.(juja)",2018-12-30 16:30:09,Jacksonville,VT,Vermont,Windham,42.7976,-72.8192
1079414293362364416,Because #ChaseBank could not give me a different card the same day I was leaving for the airport (it had to be mailed and of course it got lost). Due to that inconvenience I couldn't book my flight back to #Atlanta meanwhile a storm was coming that would cause a power outage...,2018-12-30 16:29:56,Worcester,MA,Massachusetts,Worcester,42.2705,-71.8079
1079413312327241728,Kindly provide your account number and contacts if currently experiencing power outage. ^EM,2018-12-30 16:26:02,North Wolcott,VT,Vermont,Lamoille,44.6112,-72.4604
1079413059028959232,Reminder that our End of the year #GIVEAWAY ends TOMORROW! Enter to WIN a basket of power outage necessities and holiday goodies! Follow us for entry and updates. Winner will be announced December 31. Open to SESD customers only. #SESDofUtahpic.twitter.com/DvojruLFsH,2018-12-30 16:25:02,Livermore Falls,ME,Maine,Androscoggin,44.4723,-70.1808
1079412825188007936,was ia for 2 days bc of power outage bc of the typhoon and i came back to y'all fighting over a fish kshjsjdjkshs,2018-12-30 16:24:06,Central Falls,RI,Rhode Island,Providence,41.89,-71.3933
1079412462800252928,"A recent Princeton University study found that hackers can take control of washing machines, refrigerators, air conditions and more in order to cause local power outages -- and even large-scale blackouts. #CyberAttacks
THREAD 8/15http://fortune.com/2018/10/17/hackers-household-appliances-power-outages/ …",2018-12-30 16:22:40,Terryville,CT,Connecticut,Litchfield,41.6784,-73.0064
1079411006898663424,@DStvCare Has your decoder been switched off? power outage occurrence? Are you missing any other titles besides Housekeepers?,2018-12-30 16:16:53,Greenwich,CT,Connecticut,Fairfield,41.0252,-73.6298
1079410573044051969,"Power outage reported at Madaraka Estate, Nairobi, Kenya.(madaraka)",2018-12-30 16:15:09,South Acton,MA,Massachusetts,Middlesex,42.4584,-71.4537
1079409227846897669,"Nothing makes you burn a day to redesigning your home network better than trying to bring it all back up after a brief power outage in the middle of the night.

And home network hardware that requires external auth will probably end up in the Free box… Netgear Orbi.",2018-12-30 16:09:49,Norwich,CT,Connecticut,New London,41.5495,-72.0882
1079408601201102849,"Power outage impacts 23 hydro customers on West Fraser Road Sunday morning  Williams Lake Tribune

BC Hydro crews are en route to a power outage on the West Fraser Road, south of Edmunds Road, Sunday morning. The power has been off since 6:56 a.m. ... https://www.wltribune.com/news/power-outage-impacts-23-hydro-customers-on-west-fraser-road-sunday-morning/ …",2018-12-30 16:07:19,Sturbridge,MA,Massachusetts,Worcester,42.1001,-72.0635
1079408541771849728,Power outage impacts 23 hydro customers on West Fraser Road Sunday morning http://dlvr.it/QvfCBy ,2018-12-30 16:07:05,West Upton,MA,Massachusetts,Worcester,42.1695,-71.6203
1079408120831660033,"DEW caused firesI in NorCal and LA east area. Likewise Panhandle and Alaska quakes. NYC, Louisiana power outages. 911 and Internet by CenturyLink, a Chinese/Cabal company. Hard to tell which side is which.",2018-12-30 16:05:25,Castleton,VT,Vermont,Rutland,43.6054,-73.1853
1079406881989427201,Been working in a power outage,2018-12-30 16:00:29,North Adams,MA,Massachusetts,Berkshire,42.6844,-73.1166
1079405879416573952,"And meanwhile, a little ill timed cold will kill more, faster, than a lot of warm. Like in spring, or fall for agriculture, or during a winter power outage (who knew that could happen?)
But MSM and the fear mongers refuse to tackle that one head on, because they have no answers",2018-12-30 15:56:30,North Troy,VT,Vermont,Orleans,44.9963,-72.4038
1079405621550727174,"Well this holiday season brought:
A solid month of being sick
2 broken toes
Lots of carol singing
A nasty bout of flu
An airport power outage
A cancelled flight
An adventure to re-obtain luggage
2 extra days with the family
And finally a flight back home in time for the new year!",2018-12-30 15:55:29,Windsor,VT,Vermont,Windsor,43.4799,-72.3936
1079405069282488320,"It also took down the 911 service in many areas. I also believe our grid is being attacked as we have experienced several short power outages in my area, which has had tornados and severe storms which don't even make our electric as much as flicker.",2018-12-30 15:53:17,Putney,VT,Vermont,Windham,42.9757,-72.5255
1079404599621107712,It only happens after I've unplugged my PC or a power outage. Something about the sudden power cut ,2018-12-30 15:51:25,Danielson,CT,Connecticut,Windham,41.8086,-71.8854
1079403861826301953,"Was super confused why my apartment was freezing and then I remembered I have a thermostat that was affected a recent power outage lmao
It was 62 degrees in this place omg",2018-12-30 15:48:29,Norcross,ME,Maine,Penobscot,45.6295,-68.8025
1079402558425227264,"Exactly, we almost started a fire during a power outage years ago  and be sure to clean behind the back for dust too, it's like dry grass, flammable! ",2018-12-30 15:43:18,Stratton,ME,Maine,Franklin,45.1412,-70.4406
1079401591713685504,New openers have battery backups that can allow you to run you Garage door 8 cycles during a power outages!,2018-12-30 15:39:28,Saunderstown,RI,Rhode Island,Washington,41.5079,-71.4245
1079400551157301248,"To connect/ 
add to this, La Guardia airport experienced power outages after the strange #bluesky lights ""transformer explosion"" @POTUS #Qanon",2018-12-30 15:35:20,Manville,RI,Rhode Island,Providence,41.9698,-71.4737
1079399260381200385,"HOLIDAY HOURS: OPPD reps are available Monday, Dec 31 by phone from 7am-8pm, & in person at Energy Plaza from 8am-6pm. OPPD offices are CLOSED Tuesday, Jan 1. If you lose power, please report your outage by calling 800-554-6773 or online at http://ow.ly/MXhu50k2y9p  HAPPY NEW YEAR!pic.twitter.com/pgY4M9TzdF",2018-12-30 15:30:12,Rockland,ME,Maine,Knox,44.1274,-69.1369
1079398535076945920,"The #DeepState did it. 
In a normal, modern world, circuit breakers breaking and power outages don't happen at all. 
Totally another Deep State Op to thwart the efforts of the super white hats telling the world to sit tight and meme the fuck out of things while nothing happens https://twitter.com/travis_view/status/1079047368220147712 …",2018-12-30 15:27:19,South Eliot,ME,Maine,York,43.1287,-70.7952
1079397999783133185,@AEPTexas @CityofSanAngelo is there a power outage in the College Hills area this morning?,2018-12-30 15:25:12,Sturbridge,MA,Massachusetts,Worcester,42.1001,-72.0635
1079397988362043394,Bad News for L.A. Environmentalists: Consultants Say It’s Fossil Fuels or Power Outages https://www.libertyheadlines.com/california-fossil-fuels-power-outages/ …,2018-12-30 15:25:09,Chester,MA,Massachusetts,Hampden,42.2828,-72.98100000000002
1079397803229696002,"It's been 8 hours and the power isn't back. There was no gazetted outage either. 
Please send your engineers to fix this.  Thanks!!",2018-12-30 15:24:25,Derby Line,VT,Vermont,Orleans,45.0008,-72.1034
1079397760925945857,Electrician finds electrocuted snake where he went to investigate power outage https://9gag.com/gag/av88mKE?ref=t … @9GAG aracılığıyla,2018-12-30 15:24:15,Peabody,MA,Massachusetts,Essex,42.5335,-70.9724
1079397427092877312,"Video: Electrical explosions, sparks light up Kenner sky before power outages http://www.wwltv.com/article/news/local/jefferson/video-electrical-explosions-sparks-light-up-kenner-sky-before-power-outages/289-64c3b654-0d8e-4bb9-b9e1-83d27ea5a247 … via @WWLTV",2018-12-30 15:22:55,Waldoboro,ME,Maine,Lincoln,44.0909,-69.3753
1079395594940993536,"Power Outage: 02:06: (160 premises) - Pembroke Road, Ocean Grove, - Restoration: 05:30 31-12-2018 Cause: Under investigation See https://www.powercor.com.au/power-outages  #vicPower",2018-12-30 15:15:38,Lenox,MA,Massachusetts,Berkshire,42.3588,-73.2855
1079395462917033985,"Power outage reported at Langata, Nairobi, Kenya.(langata)",2018-12-30 15:15:07,Provincetown,MA,Massachusetts,Barnstable,42.0528,-70.1869
1079394613377593344,How to Effectively Prepare for Power Outages and Long Term Blackouts! https://www.youtube.com/attribution_link?a=-c_PfDl0xa0&u=%2Fwatch%3Fv%3Dpc_zEW4hYjM%26feature%3Dshare …,2018-12-30 15:11:44,Weatogue,CT,Connecticut,Hartford,41.8459,-72.8294
1079394562869739520,"Good Day: Please note, due to a power outage affecting the area, Ster-Kinekor Kolonade Mall is out of service. We apologize for the inconvenience caused. We will advise as soon as power is restored.",2018-12-30 15:11:32,Forestdale,MA,Massachusetts,Barnstable,41.6846,-70.5081
1079394522612879360,How to Effectively Prepare for Power Outages and Long Term Blackouts! https://youtu.be/pc_zEW4hYjM  via @YouTube,2018-12-30 15:11:23,Clayville,RI,Rhode Island,Providence,41.7734,-71.6854
1079394272942718976,"2018 may be coming to a close, but the potential for winter #MoWx will stick around. Check out our winter safety page for tips on:

Winter driving safety
Safe snow shoveling
Avoiding hypothermia
Safety during power outages
Safety on ice

https://www.mo.gov/winter-weather-safety/ …pic.twitter.com/5DX76kbkYk",2018-12-30 15:10:23,Kennebunk,ME,Maine,York,43.3841,-70.5442
1079393956734078980,Counting down the no-nos during audits: Number 2: Power outage on the site https://www.linkedin.com/pulse/counting-down-no-nos-during-audits-number-2-power-outage-de-jong/?published=t … #SupplierAudit #QualityAudit #GMP #AuditNoNos,2018-12-30 15:09:08,South Burlington,VT,Vermont,Chittenden,44.4622,-73.2203
1079393553216925696,"Good day.
Please note that there is power outage at windmill park ext 21 since half past 5 in the morning until now. Can you kindly attend to the matter please",2018-12-30 15:07:31,South Sanford,ME,Maine,York,43.4112,-70.7426
1079393316955934720,This would be helpful during power outages too.,2018-12-30 15:06:35,Pawcatuck,CT,Connecticut,New London,41.3774,-71.8492
1079393139750768640,Counting down the no-nos during audits: Number 2: Power outage on the site http://www.djpc.eu/?p=505 pic.twitter.com/EmQWr9gbph,2018-12-30 15:05:53,Lynnfield,MA,Massachusetts,Essex,42.5356,-71.0382
1079391700865507333,"Power outage reported at Ruiru, Kenya.(ruiru)",2018-12-30 15:00:10,Storrs,CT,Connecticut,Tolland,41.8045,-72.2552
1079390445602570241,"1 YEAR OF POWER OUTAGE IN DAROCHA/SANGO AGEGE COMMUNITY - Resident lament the Poor attitude of Stakeholders towards the Problem. 

Eboh Joel a concerned community member took to the Internet to express his... https://www.facebook.com/100016069336404/posts/379664165912558/ …",2018-12-30 14:55:10,Manville,RI,Rhode Island,Providence,41.9698,-71.4737
1079389958744477696,@CityPowerJhb any idea on the power outage at Greenside?,2018-12-30 14:53:14,Castleton,VT,Vermont,Rutland,43.6054,-73.1853
1079387918836342786,"Power outage reported at Syokimau Rd, Machakos, Kenya.(syokimau road road)",2018-12-30 14:45:08,South Eliot,ME,Maine,York,43.1287,-70.7952
1079387751873736704,@HudsonLightMA Power outage in Richard Rd Alan Rd areas,2018-12-30 14:44:28,North Brookfield,MA,Massachusetts,Worcester,42.2711,-72.0842
1079384324590485505,Day two in my new home and I’m locked in. Power outage in area means I can’t open my gates/ garage. I feel sure there is a manual override thing. I’ve tried all the usual methods but they aren’t working. My dogs need fetching. I don’t like them being so far away.,2018-12-30 14:30:51,Longmeadow,MA,Massachusetts,Hampden,42.0475,-72.5719
1079384027986051073,@CityTshwane Any update on the Montana power outage?,2018-12-30 14:29:40,Peterborough,NH,New Hampshire,Hillsborough,42.879,-71.9593
1079382734621929472,Power Outage: 12:01AM: (162 premises) - North Warrandyte (162) Restoration: 05:30AM 31/12 See https://www.outagetracker.com.au  #vicPower,2018-12-30 14:24:32,West Hartford,CT,Connecticut,Hartford,41.7669,-72.7536
1079382733057474560,"Power Outage: 01:00: (59 premises) - Oberon Drive, Belmont - Restoration: 05:30 31-12-2018 Cause: Under investigation See https://www.powercor.com.au/power-outages  #vicPower",2018-12-30 14:24:32,Canton Valley,CT,Connecticut,Hartford,41.8316,-72.8978
1079382102678884353,Power outage kagiso but our team is working on it.^NN,2018-12-30 14:22:01,Agawam,MA,Massachusetts,Hampden,42.0695,-72.6148
1079381564943929344,@WIPublicService on hold with customer service right now to report a power outage in Ephraim.,2018-12-30 14:19:53,Kokadjo,ME,Maine,Piscataquis,45.6712,-69.447
1079381561483644930,"We are experiencing a power outage, our team is working on it.^NN",2018-12-30 14:19:52,Wolfeboro,NH,New Hampshire,Carroll,43.5913,-71.2092
1079380705422049285,"Meh, every team knew the tiebreaker rules going in. The problem was NU having something of a power outage against two bottom feeders.  Now back to league business.",2018-12-30 14:16:28,Fairfield,ME,Maine,Somerset,44.5892,-69.6067
1079380684949635072,"@CityPowerJhb 
Say something, power outage Parkhurst??",2018-12-30 14:16:23,Milford,MA,Massachusetts,Worcester,42.1477,-71.5167
1079379977617985536,*winces* My scribe knows all about it. He and mom lost over $1000 US worth of meat due to a long power outage when they were on vacation once. #PalsPorch,2018-12-30 14:13:35,Shelton,CT,Connecticut,Fairfield,41.306,-73.1383
1079379782490566656,"Let me tell you. One day there was a power outage, and while the staff was frantically trying to get the stuff from refrigerated cases covered or into cold storage, all the sturdy Portuguese grandmothers whipped out their smartphones and used the flashlights to read prices.",2018-12-30 14:12:48,Lisbon,NH,New Hampshire,Grafton,44.2125,-71.9087
1079378786661982208,Home Land On Power Grid Supply @ 19:38 & Outage => 0:04:03,2018-12-30 14:08:51,Lawrence,MA,Massachusetts,Essex,42.7003,-71.1626
1079378058547740673,@KhuluPhasiwe please help. I just want to report a power outage at ebony Park. Been out since 8am. 01027092236 if only a technician can be made aware I know this can be resolved. Call center no response since 9am. Extention 4 ebony Park. No one is aware of this yet. Pls forward.,2018-12-30 14:05:57,Ludlow,VT,Vermont,Windsor,43.3973,-72.6969
1079377900309221376,"@CityofCT can you assist with escalation of power outages? Logged a call at 11am with @Eskom_SA (ref 272068806) which I was told was rejected after I called at 4pm enquiring on progress. Another call has now been logged (272114853), our whole street hasn't has power since 1am.",2018-12-30 14:05:19,Burlington,MA,Massachusetts,Middlesex,42.5022,-71.2027
1079377816599302144,News coverage says there’s a nationwide power outage caused by lightning bolts like in this video from Louisana  pic.twitter.com/Uep6dedU9g,2018-12-30 14:05:00,Guilford,ME,Maine,Piscataquis,45.1734,-69.3928
1079377725813448704,Home Land On Power Grid Supply @ 19:34 & Outage => 0:15:24,2018-12-30 14:04:38,Newport Center,VT,Vermont,Orleans,44.9509,-72.3042
1079375658747379714,@Eskom_SA can someone please answer the phone at your call center. Or is everybody on holiday. I had power outage since 8am this morning but I am battling to report the fault. No answer for hours on your call center and no response on SMS and email logs.,2018-12-30 13:56:25,Derry,NH,New Hampshire,Rockingham,42.8942,-71.2845
1079374874898882560,"Because too many other assholes previously jumped right from 'something happened' to 'targeted cyber attack'? See: Baku-Ceyhan Pipeline, Mass. Pipeline explosions, SF/NYC/LA 2017 coinciding power events, NYC Dec 18 electrical fire, CenturyLink outage, etc.",2018-12-30 13:53:18,North Bennington,VT,Vermont,Bennington,42.924,-73.2411
1079373822413787138,Home Land On Power Grid Supply @ 19:19 & Outage => 0:07:35,2018-12-30 13:49:07,New Bedford,MA,Massachusetts,Bristol,41.6697,-70.9428
1079373789404823553,FEMA DHS Warn And Prepare For Catastrophic Power Outages https://youtu.be/sQ1VG8WWfWk  via @YouTube,2018-12-30 13:48:59,Hatfield,MA,Massachusetts,Hampshire,42.372,-72.6068
1079373133998710784,What happens during a power outage?,2018-12-30 13:46:23,Lee,MA,Massachusetts,Berkshire,42.3069,-73.2504
1079372799578394624,"Power outage reported at Thika, Kenya.(thika)",2018-12-30 13:45:03,Somerville,MA,Massachusetts,Middlesex,42.3908,-71.1013
1079371883856900096,Home Land On Power Grid Supply @ 19:11 & Outage => 0:03:24,2018-12-30 13:41:25,Hallowell,ME,Maine,Kennebec,44.2905,-69.8141
1079370999240376320,Home Land On Power Grid Supply @ 19:07 & Outage => 0:02:20,2018-12-30 13:37:54,Seboeis,ME,Maine,Penobscot,45.3631,-68.7111
1079370382228959234,Home Land On Power Grid Supply @ 19:05 & Outage => 0:02:26,2018-12-30 13:35:27,Barnet,VT,Vermont,Caledonia,44.2956,-72.0496
1079368536357826560,Parkhurst power outage ???,2018-12-30 13:28:07,Canton Valley,CT,Connecticut,Hartford,41.8316,-72.8978
1079367961423593472,my tv hasnt been off since the last power outage.... pic.twitter.com/J3VsNPL33w,2018-12-30 13:25:50,Noank,CT,Connecticut,New London,41.334,-71.9978
1079367468295032832,"I'll be listening to this tonight, but the title triggered a horrifying thought. Especially in light of the recent Century Link/power stations/911 outages...the unusual certainty within recent ISIS propaganda..... 9-11-1 = 1-1-19 ? Anybody with info on this possibility?",2018-12-30 13:23:52,East Montpelier,VT,Vermont,Washington,44.2695,-72.4881
1079367102174130176,"@foxandfriends someone needs to tell the democrats that aircraft and drones don't fly in fog and bad weather,and cameras and sensors don't work during power outages.walls always work.",2018-12-30 13:22:25,North Amherst,MA,Massachusetts,Hampshire,42.4073,-72.5227
1079367008519684102,@EversourceCorp Power outage on Autumn Drive DANBURY? Big Bang then power went out.,2018-12-30 13:22:03,Kennebunk,ME,Maine,York,43.3841,-70.5442
1079366402056679426,Power Outage: 12:01AM: (490 premises) - North Warrandyte (488) Warrandyte (2) Restoration: 05:30AM 31/12 See https://www.outagetracker.com.au  #vicPower,2018-12-30 13:19:38,Lisbon,NH,New Hampshire,Grafton,44.2125,-71.9087
1079366132023341061,Build a Black Out Bag: Power Outage Preparation Kit https://youtu.be/_L1WkSinJz4  via @YouTube,2018-12-30 13:18:34,Glover,VT,Vermont,Orleans,44.7077,-72.1934
1079363785561903104,I have reported a power outage via SMS and email because I simply cannot get through to the call center. There is no one manning the call center. Even my SMS and email reports have not been processed because as soon as they are processed I get a notification. Nada @KhuluPhasiwe,2018-12-30 13:09:14,Weatogue,CT,Connecticut,Hartford,41.8459,-72.8294
1079363669111332864,@CityPowerJhb hello power outage 7th street Parkhurst,2018-12-30 13:08:46,West Medway,MA,Massachusetts,Norfolk,42.1418,-71.4245
1079363633522577408,@CityPowerJhb power outage in Parkhurst. Please update. Ref CPWEB2377607,2018-12-30 13:08:38,Fairlee,VT,Vermont,Orange,43.899,-72.1546
1079361470444519424,I liked a @YouTube video http://youtu.be/5d7iWm-20pQ?a  POWER OUTAGE PRANK ON GIRLFRIEND!!! (SHE WAS IN THE SHOWER),2018-12-30 13:00:02,Beverly,MA,Massachusetts,Essex,42.5681,-70.8627
1079361311409127424,A power outage,2018-12-30 12:59:24,Richmond,ME,Maine,Sagadahoc,44.1056,-69.8117
1079360920730497024,"Listen up. Previous temporary outages with airline systems, power grids, 37 states’ 911 systems & now various newspaper agencies were all tests by nefarious actors. 

A crippling breakdown of our critical systems is coming & we are ignoring all the signs. So typical of Americans",2018-12-30 12:57:51,Somerset,MA,Massachusetts,Bristol,41.7404,-71.1612
1079359824322801669,":Update: I will start making SFM porn once I get everything settled, still have yet to transfer my (over 70 GB porn file, which includes the male FNaF R34, among lots of other furry/normal porn (for emergencies, ie:power/internet outage) to my new laptop, but once I get-",2018-12-30 12:53:30,Pawtucket,RI,Rhode Island,Providence,41.8743,-71.3744
1079359256095268864,"Perhaps mirror is in reference to “black mirrors” such as phones and TVs (MSM). With all of the recent outages and anomalies related to power and communications and with ZTE + Huawei EO next month, there could be something to this.",2018-12-30 12:51:14,South Portland,ME,Maine,Cumberland,43.631,-70.2895
1079358118612557824,Power Outage: 11:40PM: (93 premises) - Montmorency (71) Lower Plenty (22) Restoration: 06:00AM 31/12 See https://www.outagetracker.com.au  #vicPower,2018-12-30 12:46:43,North Grosvenor Dale,CT,Connecticut,Windham,41.9862,-71.9034
1079355880280346625,I apologize for any inconvenience that this caused you. It may have been something that was touching the line causing a short.  Did the power blink off when it happened?  If your power is still off you can report it at tampaelectric/outage or call 1-877-588-1010.,2018-12-30 12:37:49,Woods Hole,MA,Massachusetts,Barnstable,41.5303,-70.6614
1079355560447889413,"@KenyaPower_Care Power outage at umoja zone one, busara area, kindly assist",2018-12-30 12:36:33,Old Town,ME,Maine,Penobscot,44.9491,-68.7249
1079355514784567296,Thanks for your response. This issue has been for months and I have seen other users in my area where they are facing signal issue as well internet. I will DM my number. When there is power outages then the signal becomes so weak.I don’t know why...??,2018-12-30 12:36:22,Stowe,VT,Vermont,Lamoille,44.4662,-72.6853
1079355252766314496,"@MSEDCL @cepune @segkucpune @MSEDCL_PZ
Total power outage in the Moze Engg College locality of Balewadi in Pune since last half hour. Mahavitaran app NOT WORKING as usual. Request you to please do the needful to restore power supply at the earliest.
Cc. @CMDMSEDCL",2018-12-30 12:35:20,Old Bennington,VT,Vermont,Bennington,42.8848,-73.2143
1079354297945600000,@KenyaPower_Care kindly there's no power in umoja zone one whata happening? how come power outage when we home,2018-12-30 12:31:32,Livermore Falls,ME,Maine,Androscoggin,44.4723,-70.1808
1079353948031602689,"Power outage reported at Syokimau, Nairobi, Kenya.(syokimau)",2018-12-30 12:30:09,Lenox,MA,Massachusetts,Berkshire,42.3588,-73.2855
1079353919539683328,Please know that we understand that power outages are frustrating and we apologize for the inconvenience.  We are here to help. To report outages in the future & view current outage information you can always visit http://tampaelectric.com/residential/outage …,2018-12-30 12:30:02,Wilton,ME,Maine,Franklin,44.5961,-70.2372
1079353110353661953,@Eskom_SA power outage in Wembley Park Hagley since 01:20 #foodgoneoff,2018-12-30 12:26:49,East Sandwich,MA,Massachusetts,Barnstable,41.7365,-70.4341
1079351268123049984,Did they not say no power outages during December ,2018-12-30 12:19:30,Houlton,ME,Maine,Aroostook,46.1215,-67.8322
1079348517284368385,"Big Power outage in Brisbane’s western suburbs tonight. @Energex tells me a tree has come down on powerlines at Indooroopilly. Outages in Toowong, Taringa, Mt Coot-Tha and Indooroopilly. Entire apartment blocks have lost power. Unsure when it will be restored. @7NewsBrisbane",2018-12-30 12:08:34,Shirley Mills,ME,Maine,Piscataquis,45.3656,-69.6181
1079346658092171265,Power outage league city pic.twitter.com/SodDkxzbyd,2018-12-30 12:01:11,Dover-Foxcroft,ME,Maine,Piscataquis,45.1936,-69.221
1079346422191980545,Atlanta and DC airports power outages. Remember them?,2018-12-30 12:00:14,Keene,NH,New Hampshire,Cheshire,42.9496,-72.2997
1079344501347487744,"you can watch the video below of what happened in new york in the sky ...    DECEMBER 27, 2018  you think you know and most have no idea  but if you believe it was just a power plant outage you really DON’T KNOW  pic.twitter.com/GrNgsotCUl",2018-12-30 11:52:37,Marblehead,MA,Massachusetts,Essex,42.4991,-70.8637
1079343817764077568,@OfficialPHED dear phed. There's been power outage in woji estate since yesterday evening...is there any major problem? As it is quite unusual to stay this long without power of recent.,2018-12-30 11:49:54,Needham,MA,Massachusetts,Norfolk,42.2814,-71.241
1079343318432206848,UPDATE: Another Outage Knocks Out Power to Thousands https://bit.ly/2GOxgZL ,2018-12-30 11:47:55,Claremont,NH,New Hampshire,Sullivan,43.379,-72.3368
1079342894757171200,"What about the power outage in new mexico on dec 30 about 7pm local time, what was it?",2018-12-30 11:46:13,Cannondale,CT,Connecticut,Fairfield,41.2161,-73.4248
1079342704818044928,@KenyaPower_Care power outage at loneview access road acc no 2184975-01 please assist,2018-12-30 11:45:28,Winterville,ME,Maine,Aroostook,46.9703,-68.5712
1079342583221026821,Great explanation of the power outages! https://twitter.com/40_head/status/1079283445279318016 …,2018-12-30 11:44:59,Haverhill,MA,Massachusetts,Essex,42.7838,-71.0871
1079341222714433539,I'll just leave this here... https://www.dhs.gov/sites/default/files/publications/NIAC … Catastrophic Power Outage Study_508 FINAL.pdf pic.twitter.com/f6VfH9E9RU,2018-12-30 11:39:35,Esmond,RI,Rhode Island,Providence,41.8723,-71.4945
1079340703883378694,"Power outages, transformers blowing up, 8 Chan board down, 911 Century Link service down.....#TenDaysOfDarkness #Q Takes is to 1/1/19 ~ Executive Orders Effective!https://twitter.com/StormIsUponUs/status/1079252184565313536 …",2018-12-30 11:37:31,Tariffville,CT,Connecticut,Hartford,41.9076,-72.7681
1079339330244612097,"ZESA used to schedule load shedding times and now they just cut supplies randomly @Harare.

I wanted to watch 'Uzalo omnibus' and the power switches off at 09:00.

I'd to watch ZBCtv yesterday and there was no notice of power outage at all.

 What is Nkunzi up to?

@ZetdcOfficial",2018-12-30 11:32:04,Durham,CT,Connecticut,Middlesex,41.4741,-72.6814
1079338850965700608,"Power outage reported at Mombasa Road, Kenya.(mombasa road)",2018-12-30 11:30:09,Newtown,CT,Connecticut,Fairfield,41.4119,-73.312
1079338838810652672,"Power outage reported at Athi River, Kenya.(athi river)",2018-12-30 11:30:06,North Grosvenor Dale,CT,Connecticut,Windham,41.9862,-71.9034
1079335836179664896,@KenyaPower_Care power outage in Kiuru area (see account 14105325014). Please assist.,2018-12-30 11:18:11,Watch Hill,RI,Rhode Island,Washington,41.3157,-71.8487
1079333215230251008,Customers calling our 24 hour fault line are advised that there is currently only an outage in Derby. Power is likely to be restored within the hour #hpalerts #derby #westkimberley,2018-12-30 11:07:46,North Adams,MA,Massachusetts,Berkshire,42.6844,-73.1166
1079330034396155904,Abnormal Power Outages? Q? SSP? MKULTRA? Deep State? Cabal? Illuminati? Clintons? Bushes? Satanic Methodes? JFK-Assassination [He Wanted To Stop This But Got Killed For It] Hollywood Sex Scandals? Slavery? Intimidations? Psychological and Spiritual Supression? ...,2018-12-30 10:55:07,Meriden,CT,Connecticut,New Haven,41.5367,-72.7943
1079324984265371648,Muscling through power outages with solar system batteries #passivehousehttps://icareaircare.com/blog/category/passive-house/760716/muscling-through-power-outages-with-solar-system-batteries …,2018-12-30 10:35:03,Lawrence,MA,Massachusetts,Essex,42.7003,-71.1626
1079324558694334464,"@realDonaldTrump 

I've been saying it for YEARS.

Few are listening - yet.

Nationwide 911 outages
 - how's that for insanity
 and lack of care for our infrastructure?

Power, 
internet, 
banking, 
roads, 
and more
 are all in dire condition 
AND ALL are in serious danger.",2018-12-30 10:33:22,West Springfield,MA,Massachusetts,Hampden,42.107,-72.6204
1079324017629253632,"@KenyaPower_Care power outage in ebusiratsi,vihiga since 10am 16133308",2018-12-30 10:31:13,Webster,MA,Massachusetts,Worcester,42.0447,-71.8748
1079322360157818881,"Honestly, there is something to be said about this power outage since morning,  on a Sunday.  The peace and quiet is pure bliss ...",2018-12-30 10:24:38,Fair Haven,VT,Vermont,Rutland,43.5928,-73.2694
1079321232540086272,Here are a few power outage kit got to haves pic.twitter.com/oDvQ9EfFyr,2018-12-30 10:20:09,Groveton,NH,New Hampshire,Coos,44.6048,-71.5201
1079321228505239552,Here are a few power outage kit got to haves pic.twitter.com/PWF2sWBdYL,2018-12-30 10:20:08,Minot,MA,Massachusetts,Plymouth,42.2404,-70.762
1079321225023885312,Here are a few power outage kit got to haves pic.twitter.com/sIVQ3ycw37,2018-12-30 10:20:07,Center Sandwich,NH,New Hampshire,Carroll,43.8085,-71.4396
1079321218346639362,Here are a few power outage kit got to haves pic.twitter.com/NjuJK94bRQ,2018-12-30 10:20:05,Alburg,VT,Vermont,Grand Isle,44.975,-73.3001
1079321075408719872,"Dear SAMELCO, a little warning before power outages would be great. Holiday pa naman, brownout .. tapos gabi na. :(",2018-12-30 10:19:31,South Woodstock,CT,Connecticut,Windham,41.9275,-71.9627
1079320941182836736,Power outage league city,2018-12-30 10:18:59,West Brattleboro,VT,Vermont,Windham,42.8558,-72.6017
1079319206389141505,When The Cabal And CORRUPT LAW ENFORCEMENT Shut Down Power In The USA The Plan Was They Were Going To Release Prisoners saying The Power Outages Helped With Thousands Being Releaseed To ATTACK NORMAL CITIZENS To Add To CHAOS Add FEAR MARSHAL Law MILATARY Move In Then EasyPickings https://twitter.com/KaitMarieox/status/1025490867421937664 …,2018-12-30 10:12:06,North Windham,ME,Maine,Cumberland,43.8238,-70.4288
1079318965162266624,"POWER OUTAGE: Power generator dealers, repair men say they're happy with Nigeria's lingering erratic power supply cause it blooms sales & repair businesses #wonder4ulworld",2018-12-30 10:11:08,Hinsdale,NH,New Hampshire,Cheshire,42.7888,-72.4888
1079317674130317312,Four Seasons Mall closed due to power outage http://bit.ly/2CGoQj2 pic.twitter.com/1biRzaFeNw,2018-12-30 10:06:00,Topsham,ME,Maine,Sagadahoc,43.9411,-69.9352
